Gene stable ID,Rat gene stable ID
ENSG00000166170,ENSRNOG00000058841
ENSG00000166170,ENSRNOG00000011527
ENSG00000140297,ENSRNOG00000059540
ENSG00000186895,ENSRNOG00000020888
ENSG00000137309,ENSRNOG00000000488
ENSG00000137309,ENSRNOG00000026969
ENSG00000211789,ENSRNOG00000054270
ENSG00000211789,ENSRNOG00000061789
ENSG00000211789,ENSRNOG00000052828
ENSG00000211789,ENSRNOG00000058237
ENSG00000211789,ENSRNOG00000043089
ENSG00000211789,ENSRNOG00000052843
ENSG00000211789,ENSRNOG00000049577
ENSG00000211789,ENSRNOG00000052737
ENSG00000211789,ENSRNOG00000049670
ENSG00000211789,ENSRNOG00000059001
ENSG00000211789,ENSRNOG00000056892
ENSG00000211789,ENSRNOG00000047018
ENSG00000211789,ENSRNOG00000060389
ENSG00000211789,ENSRNOG00000060147
ENSG00000211789,ENSRNOG00000053749
ENSG00000211789,ENSRNOG00000042119
ENSG00000211789,ENSRNOG00000053791
ENSG00000211789,ENSRNOG00000033801
ENSG00000211789,ENSRNOG00000045525
ENSG00000211789,ENSRNOG00000057587
ENSG00000211789,ENSRNOG00000052759
ENSG00000120217,ENSRNOG00000016112
ENSG00000211611,ENSRNOG00000048182
ENSG00000211611,ENSRNOG00000048017
ENSG00000125903,ENSRNOG00000023477
ENSG00000124302,ENSRNOG00000022919
ENSG00000184863,ENSRNOG00000006718
ENSG00000186458,ENSRNOG00000045897
ENSG00000186458,ENSRNOG00000048359
ENSG00000186458,ENSRNOG00000007525
ENSG00000211793,ENSRNOG00000054269
ENSG00000211793,ENSRNOG00000054569
ENSG00000211793,ENSRNOG00000050053
ENSG00000211793,ENSRNOG00000047808
ENSG00000211793,ENSRNOG00000045632
ENSG00000211793,ENSRNOG00000046356
ENSG00000211793,ENSRNOG00000049830
ENSG00000211793,ENSRNOG00000048203
ENSG00000122787,ENSRNOG00000013004
ENSG00000173678,ENSRNOG00000043425
ENSG00000173678,ENSRNOG00000058563
ENSG00000133980,ENSRNOG00000048378
ENSG00000102710,ENSRNOG00000059480
ENSG00000140299,ENSRNOG00000056024
ENSG00000196778,ENSRNOG00000018506
ENSG00000183644,ENSRNOG00000043383
ENSG00000109625,ENSRNOG00000008947
ENSG00000211794,ENSRNOG00000054270
ENSG00000211794,ENSRNOG00000061789
ENSG00000211794,ENSRNOG00000052828
ENSG00000211794,ENSRNOG00000058237
ENSG00000211794,ENSRNOG00000043089
ENSG00000211794,ENSRNOG00000052843
ENSG00000211794,ENSRNOG00000049577
ENSG00000211794,ENSRNOG00000052737
ENSG00000211794,ENSRNOG00000049670
ENSG00000211794,ENSRNOG00000059001
ENSG00000211794,ENSRNOG00000056892
ENSG00000211794,ENSRNOG00000047018
ENSG00000211794,ENSRNOG00000060389
ENSG00000211794,ENSRNOG00000060147
ENSG00000211794,ENSRNOG00000053749
ENSG00000211794,ENSRNOG00000042119
ENSG00000211794,ENSRNOG00000053791
ENSG00000211794,ENSRNOG00000033801
ENSG00000211794,ENSRNOG00000045525
ENSG00000211794,ENSRNOG00000057587
ENSG00000211794,ENSRNOG00000052759
ENSG00000284981,ENSRNOG00000038896
ENSG00000267645,ENSRNOG00000001430
ENSG00000055208,ENSRNOG00000016054
ENSG00000267368,ENSRNOG00000038896
ENSG00000160408,ENSRNOG00000046984
ENSG00000168255,ENSRNOG00000001430
ENSG00000197790,ENSRNOG00000018497
ENSG00000112715,ENSRNOG00000019598
ENSG00000283758,ENSRNOG00000046724
ENSG00000076043,ENSRNOG00000018939
ENSG00000211798,ENSRNOG00000046681
ENSG00000211798,ENSRNOG00000046187
ENSG00000211798,ENSRNOG00000048543
ENSG00000211798,ENSRNOG00000060016
ENSG00000211798,ENSRNOG00000060582
ENSG00000211798,ENSRNOG00000061290
ENSG00000211798,ENSRNOG00000046089
ENSG00000211798,ENSRNOG00000055146
ENSG00000211798,ENSRNOG00000048099
ENSG00000211798,ENSRNOG00000051485
ENSG00000211798,ENSRNOG00000045549
ENSG00000184933,ENSRNOG00000061860
ENSG00000184933,ENSRNOG00000029142
ENSG00000243238,ENSRNOG00000058738
ENSG00000243238,ENSRNOG00000056830
ENSG00000243238,ENSRNOG00000048452
ENSG00000243238,ENSRNOG00000053275
ENSG00000243238,ENSRNOG00000047534
ENSG00000006704,ENSRNOG00000050193
ENSG00000006704,ENSRNOG00000001478
ENSG00000211799,ENSRNOG00000048670
ENSG00000211799,ENSRNOG00000060250
ENSG00000211799,ENSRNOG00000046292
ENSG00000211799,ENSRNOG00000046976
ENSG00000211799,ENSRNOG00000050388
ENSG00000226288,ENSRNOG00000047148
ENSG00000111732,ENSRNOG00000015478
ENSG00000141480,ENSRNOG00000019308
ENSG00000141431,ENSRNOG00000015383
ENSG00000119986,ENSRNOG00000014828
ENSG00000080298,ENSRNOG00000014486
ENSG00000104979,ENSRNOG00000053727
ENSG00000104979,ENSRNOG00000058377
ENSG00000104979,ENSRNOG00000053673
ENSG00000104979,ENSRNOG00000049931
ENSG00000105701,ENSRNOG00000058359
ENSG00000108771,ENSRNOG00000018247
ENSG00000177688,ENSRNOG00000039674
ENSG00000170782,ENSRNOG00000019600
ENSG00000206072,ENSRNOG00000002583
ENSG00000105639,ENSRNOG00000018669
ENSG00000170790,ENSRNOG00000019599
ENSG00000170790,ENSRNOG00000019594
ENSG00000170790,ENSRNOG00000049285
ENSG00000166368,ENSRNOG00000046869
ENSG00000166368,ENSRNOG00000049748
ENSG00000070423,ENSRNOG00000009028
ENSG00000155366,ENSRNOG00000012630
ENSG00000182271,ENSRNOG00000003865
ENSG00000205213,ENSRNOG00000005715
ENSG00000121310,ENSRNOG00000029333
ENSG00000167711,ENSRNOG00000003233
ENSG00000285437,ENSRNOG00000001430
ENSG00000178358,ENSRNOG00000033512
ENSG00000178358,ENSRNOG00000046061
ENSG00000178358,ENSRNOG00000047136
ENSG00000166363,ENSRNOG00000019599
ENSG00000166363,ENSRNOG00000019594
ENSG00000166363,ENSRNOG00000049285
ENSG00000006194,ENSRNOG00000007678
ENSG00000135968,ENSRNOG00000000823
ENSG00000078618,ENSRNOG00000007111
ENSG00000005513,ENSRNOG00000018841
ENSG00000205236,ENSRNOG00000038896
ENSG00000228049,ENSRNOG00000001430
ENSG00000035115,ENSRNOG00000005522
ENSG00000057149,ENSRNOG00000002578
ENSG00000057149,ENSRNOG00000031134
ENSG00000182621,ENSRNOG00000004810
ENSG00000196562,ENSRNOG00000006052
ENSG00000137449,ENSRNOG00000005043
ENSG00000239862,ENSRNOG00000061431
ENSG00000239862,ENSRNOG00000056290
ENSG00000239862,ENSRNOG00000056052
ENSG00000239862,ENSRNOG00000054828
ENSG00000239862,ENSRNOG00000051739
ENSG00000205238,ENSRNOG00000043425
ENSG00000205238,ENSRNOG00000058563
ENSG00000242371,ENSRNOG00000061431
ENSG00000242371,ENSRNOG00000056290
ENSG00000242371,ENSRNOG00000056052
ENSG00000242371,ENSRNOG00000054828
ENSG00000242371,ENSRNOG00000051739
ENSG00000105808,ENSRNOG00000001431
ENSG00000188352,ENSRNOG00000024402
ENSG00000115290,ENSRNOG00000052498
ENSG00000086300,ENSRNOG00000011944
ENSG00000255663,ENSRNOG00000005710
ENSG00000006047,ENSRNOG00000017117
ENSG00000076053,ENSRNOG00000005710
ENSG00000133216,ENSRNOG00000012531
ENSG00000132003,ENSRNOG00000007582
ENSG00000180198,ENSRNOG00000050106
ENSG00000112499,ENSRNOG00000016625
ENSG00000122420,ENSRNOG00000046468
ENSG00000181856,ENSRNOG00000017226
ENSG00000285920,ENSRNOG00000004921
ENSG00000109111,ENSRNOG00000012240
ENSG00000104147,ENSRNOG00000057458
ENSG00000143624,ENSRNOG00000015153
ENSG00000158553,ENSRNOG00000061510
ENSG00000078140,ENSRNOG00000027088
ENSG00000162989,ENSRNOG00000005369
ENSG00000197324,ENSRNOG00000011592
ENSG00000138135,ENSRNOG00000019141
ENSG00000166741,ENSRNOG00000005930
ENSG00000137804,ENSRNOG00000004921
ENSG00000196581,ENSRNOG00000050137
ENSG00000142082,ENSRNOG00000013828
ENSG00000251546,ENSRNOG00000061431
ENSG00000251546,ENSRNOG00000056290
ENSG00000251546,ENSRNOG00000056052
ENSG00000251546,ENSRNOG00000054828
ENSG00000251546,ENSRNOG00000051739
ENSG00000118733,ENSRNOG00000017969
ENSG00000100191,ENSRNOG00000049734
ENSG00000100191,ENSRNOG00000001298
ENSG00000100191,ENSRNOG00000056938
ENSG00000180425,ENSRNOG00000005918
ENSG00000136897,ENSRNOG00000053615
ENSG00000143549,ENSRNOG00000017441
ENSG00000109906,ENSRNOG00000029980
ENSG00000117262,ENSRNOG00000000095
ENSG00000118412,ENSRNOG00000006487
ENSG00000095794,ENSRNOG00000014900
ENSG00000104081,ENSRNOG00000007529
ENSG00000116745,ENSRNOG00000009582
ENSG00000137959,ENSRNOG00000049994
ENSG00000163145,ENSRNOG00000005094
ENSG00000142765,ENSRNOG00000008600
ENSG00000145839,ENSRNOG00000012131
ENSG00000158793,ENSRNOG00000003881
ENSG00000177963,ENSRNOG00000013256
ENSG00000171209,ENSRNOG00000001951
ENSG00000107201,ENSRNOG00000006384
ENSG00000133106,ENSRNOG00000009471
ENSG00000058404,ENSRNOG00000052080
ENSG00000062370,ENSRNOG00000029022
ENSG00000187556,ENSRNOG00000031593
ENSG00000166343,ENSRNOG00000007632
ENSG00000103266,ENSRNOG00000019798
ENSG00000267173,ENSRNOG00000029022
ENSG00000181222,ENSRNOG00000028834
ENSG00000115808,ENSRNOG00000004806
ENSG00000155367,ENSRNOG00000012481
ENSG00000139890,ENSRNOG00000011646
ENSG00000137942,ENSRNOG00000013798
ENSG00000124613,ENSRNOG00000049975
ENSG00000053438,ENSRNOG00000024923
ENSG00000162777,ENSRNOG00000017680
ENSG00000185627,ENSRNOG00000014109
ENSG00000197901,ENSRNOG00000018215
ENSG00000132386,ENSRNOG00000003172
ENSG00000022976,ENSRNOG00000031661
ENSG00000134574,ENSRNOG00000014071
ENSG00000166619,ENSRNOG00000024437
ENSG00000137507,ENSRNOG00000015310
ENSG00000271810,ENSRNOG00000012630
ENSG00000138964,ENSRNOG00000052064
ENSG00000127377,ENSRNOG00000009226
ENSG00000107854,ENSRNOG00000052664
ENSG00000107854,ENSRNOG00000059776
ENSG00000014824,ENSRNOG00000002246
ENSG00000134028,ENSRNOG00000030724
ENSG00000145309,ENSRNOG00000001950
ENSG00000089012,ENSRNOG00000004763
ENSG00000089012,ENSRNOG00000046941
ENSG00000089012,ENSRNOG00000031024
ENSG00000089012,ENSRNOG00000053292
ENSG00000089012,ENSRNOG00000032580
ENSG00000089012,ENSRNOG00000043478
ENSG00000071243,ENSRNOG00000005496
ENSG00000075290,ENSRNOG00000013817
ENSG00000089091,ENSRNOG00000007440
ENSG00000143554,ENSRNOG00000015421
ENSG00000143727,ENSRNOG00000005260
ENSG00000140598,ENSRNOG00000032723
ENSG00000166091,ENSRNOG00000016828
ENSG00000161999,ENSRNOG00000019729
ENSG00000250036,ENSRNOG00000061431
ENSG00000250036,ENSRNOG00000056290
ENSG00000250036,ENSRNOG00000056052
ENSG00000250036,ENSRNOG00000054828
ENSG00000250036,ENSRNOG00000051739
ENSG00000101384,ENSRNOG00000007443
ENSG00000165264,ENSRNOG00000024539
ENSG00000067048,ENSRNOG00000057231
ENSG00000204381,ENSRNOG00000011228
ENSG00000163217,ENSRNOG00000009316
ENSG00000168269,ENSRNOG00000006293
ENSG00000283586,ENSRNOG00000037782
ENSG00000132016,ENSRNOG00000025796
ENSG00000100865,ENSRNOG00000008035
ENSG00000166845,ENSRNOG00000028677
ENSG00000134463,ENSRNOG00000048114
ENSG00000145826,ENSRNOG00000012189
ENSG00000130309,ENSRNOG00000023317
ENSG00000197579,ENSRNOG00000006485
ENSG00000164176,ENSRNOG00000033064
ENSG00000135070,ENSRNOG00000018343
ENSG00000251493,ENSRNOG00000043332
ENSG00000069206,ENSRNOG00000014054
ENSG00000120699,ENSRNOG00000051623
ENSG00000132024,ENSRNOG00000006747
ENSG00000113645,ENSRNOG00000008065
ENSG00000162009,ENSRNOG00000018834
ENSG00000148943,ENSRNOG00000045698
ENSG00000196476,ENSRNOG00000023721
ENSG00000134250,ENSRNOG00000018835
ENSG00000075218,ENSRNOG00000016148
ENSG00000043462,ENSRNOG00000005620
ENSG00000227868,ENSRNOG00000022257
ENSG00000174448,ENSRNOG00000026324
ENSG00000111701,ENSRNOG00000015411
ENSG00000072042,ENSRNOG00000054770
ENSG00000021574,ENSRNOG00000027136
ENSG00000107485,ENSRNOG00000019336
ENSG00000058804,ENSRNOG00000010620
ENSG00000249115,ENSRNOG00000024266
ENSG00000148426,ENSRNOG00000045553
ENSG00000155256,ENSRNOG00000014903
ENSG00000117859,ENSRNOG00000033593
ENSG00000165271,ENSRNOG00000010409
ENSG00000136943,ENSRNOG00000018566
ENSG00000185028,ENSRNOG00000028357
ENSG00000023041,ENSRNOG00000036576
ENSG00000170092,ENSRNOG00000043425
ENSG00000170092,ENSRNOG00000058563
ENSG00000142494,ENSRNOG00000057404
ENSG00000247315,ENSRNOG00000007520
ENSG00000143256,ENSRNOG00000003983
ENSG00000042980,ENSRNOG00000014518
ENSG00000136870,ENSRNOG00000006972
ENSG00000168066,ENSRNOG00000021085
ENSG00000070404,ENSRNOG00000009311
ENSG00000129596,ENSRNOG00000000158
ENSG00000101290,ENSRNOG00000021265
ENSG00000153989,ENSRNOG00000000411
ENSG00000196636,ENSRNOG00000011283
ENSG00000120675,ENSRNOG00000009063
ENSG00000131591,ENSRNOG00000020199
ENSG00000221890,ENSRNOG00000016156
ENSG00000197142,ENSRNOG00000016265
ENSG00000258466,ENSRNOG00000054770
ENSG00000106771,ENSRNOG00000026271
ENSG00000164600,ENSRNOG00000026055
ENSG00000183379,ENSRNOG00000027645
ENSG00000228570,ENSRNOG00000027311
ENSG00000023892,ENSRNOG00000000502
ENSG00000124172,ENSRNOG00000045749
ENSG00000124172,ENSRNOG00000049912
ENSG00000081181,ENSRNOG00000053811
ENSG00000168724,ENSRNOG00000017876
ENSG00000196376,ENSRNOG00000000412
ENSG00000101162,ENSRNOG00000046151
ENSG00000184344,ENSRNOG00000015331
ENSG00000143398,ENSRNOG00000021068
ENSG00000198176,ENSRNOG00000019222
ENSG00000100568,ENSRNOG00000060436
ENSG00000008869,ENSRNOG00000025926
ENSG00000135046,ENSRNOG00000017469
ENSG00000239571,ENSRNOG00000058738
ENSG00000239571,ENSRNOG00000056830
ENSG00000239571,ENSRNOG00000048452
ENSG00000239571,ENSRNOG00000053275
ENSG00000239571,ENSRNOG00000047534
ENSG00000158796,ENSRNOG00000003779
ENSG00000249931,ENSRNOG00000050262
ENSG00000243264,ENSRNOG00000052923
ENSG00000243264,ENSRNOG00000057187
ENSG00000243264,ENSRNOG00000052612
ENSG00000243264,ENSRNOG00000059007
ENSG00000174721,ENSRNOG00000022796
ENSG00000164366,ENSRNOG00000012775
ENSG00000100987,ENSRNOG00000042220
ENSG00000225523,ENSRNOG00000048182
ENSG00000225523,ENSRNOG00000048017
ENSG00000107643,ENSRNOG00000020155
ENSG00000107249,ENSRNOG00000014768
ENSG00000138792,ENSRNOG00000051854
ENSG00000187815,ENSRNOG00000028662
ENSG00000162522,ENSRNOG00000008113
ENSG00000241244,ENSRNOG00000061431
ENSG00000241244,ENSRNOG00000056290
ENSG00000241244,ENSRNOG00000056052
ENSG00000241244,ENSRNOG00000054828
ENSG00000241244,ENSRNOG00000051739
ENSG00000211626,ENSRNOG00000048182
ENSG00000211626,ENSRNOG00000048017
ENSG00000196092,ENSRNOG00000024729
ENSG00000242766,ENSRNOG00000061431
ENSG00000242766,ENSRNOG00000056290
ENSG00000242766,ENSRNOG00000056052
ENSG00000242766,ENSRNOG00000054828
ENSG00000242766,ENSRNOG00000051739
ENSG00000141497,ENSRNOG00000019477
ENSG00000183741,ENSRNOG00000046955
ENSG00000168282,ENSRNOG00000004234
ENSG00000161955,ENSRNOG00000014171
ENSG00000100030,ENSRNOG00000001849
ENSG00000182704,ENSRNOG00000027784
ENSG00000177732,ENSRNOG00000007514
ENSG00000152214,ENSRNOG00000017568
ENSG00000006128,ENSRNOG00000007374
ENSG00000125841,ENSRNOG00000023935
ENSG00000166396,ENSRNOG00000002555
ENSG00000106992,ENSRNOG00000049056
ENSG00000092439,ENSRNOG00000057806
ENSG00000104047,ENSRNOG00000009593
ENSG00000126749,ENSRNOG00000012828
ENSG00000161920,ENSRNOG00000019384
ENSG00000161921,ENSRNOG00000026647
ENSG00000101292,ENSRNOG00000021266
ENSG00000182117,ENSRNOG00000005184
ENSG00000255072,ENSRNOG00000052134
ENSG00000145337,ENSRNOG00000006858
ENSG00000137713,ENSRNOG00000010922
ENSG00000120658,ENSRNOG00000047817
ENSG00000134531,ENSRNOG00000008676
ENSG00000182326,ENSRNOG00000011971
ENSG00000095564,ENSRNOG00000017938
ENSG00000239697,ENSRNOG00000045670
ENSG00000166233,ENSRNOG00000009887
ENSG00000100038,ENSRNOG00000001845
ENSG00000204010,ENSRNOG00000019050
ENSG00000204010,ENSRNOG00000036603
ENSG00000153885,ENSRNOG00000021137
ENSG00000149639,ENSRNOG00000053240
ENSG00000185198,ENSRNOG00000025293
ENSG00000240972,ENSRNOG00000006589
ENSG00000240972,ENSRNOG00000028222
ENSG00000240972,ENSRNOG00000021533
ENSG00000240972,ENSRNOG00000034106
ENSG00000240972,ENSRNOG00000006599
ENSG00000240972,ENSRNOG00000056076
ENSG00000240972,ENSRNOG00000033613
ENSG00000240972,ENSRNOG00000033673
ENSG00000119917,ENSRNOG00000022839
ENSG00000167384,ENSRNOG00000029336
ENSG00000115548,ENSRNOG00000007814
ENSG00000187569,ENSRNOG00000033640
ENSG00000187569,ENSRNOG00000031349
ENSG00000187569,ENSRNOG00000022950
ENSG00000187569,ENSRNOG00000031161
ENSG00000187569,ENSRNOG00000030647
ENSG00000187569,ENSRNOG00000022376
ENSG00000187569,ENSRNOG00000042103
ENSG00000187569,ENSRNOG00000033572
ENSG00000122550,ENSRNOG00000010453
ENSG00000130396,ENSRNOG00000023753
ENSG00000162688,ENSRNOG00000016214
ENSG00000124787,ENSRNOG00000016226
ENSG00000119922,ENSRNOG00000036604
ENSG00000132535,ENSRNOG00000018526
ENSG00000260230,ENSRNOG00000043103
ENSG00000137413,ENSRNOG00000015249
ENSG00000176177,ENSRNOG00000025344
ENSG00000107798,ENSRNOG00000019077
ENSG00000145741,ENSRNOG00000016912
ENSG00000006432,ENSRNOG00000007271
ENSG00000198178,ENSRNOG00000010018
ENSG00000198178,ENSRNOG00000010045
ENSG00000198178,ENSRNOG00000027655
ENSG00000198178,ENSRNOG00000030012
ENSG00000286169,ENSRNOG00000014721
ENSG00000102531,ENSRNOG00000014478
ENSG00000185053,ENSRNOG00000057716
ENSG00000169641,ENSRNOG00000022402
ENSG00000140525,ENSRNOG00000016689
ENSG00000164002,ENSRNOG00000037432
ENSG00000004487,ENSRNOG00000022372
ENSG00000112033,ENSRNOG00000000503
ENSG00000249915,ENSRNOG00000014485
ENSG00000170145,ENSRNOG00000043498
ENSG00000273079,ENSRNOG00000008766
ENSG00000111684,ENSRNOG00000012269
ENSG00000230062,ENSRNOG00000046426
ENSG00000132972,ENSRNOG00000008059
ENSG00000101166,ENSRNOG00000046644
ENSG00000127022,ENSRNOG00000003343
ENSG00000108582,ENSRNOG00000003873
ENSG00000100034,ENSRNOG00000037909
ENSG00000173442,ENSRNOG00000056038
ENSG00000188848,ENSRNOG00000053303
ENSG00000123473,ENSRNOG00000057760
ENSG00000184507,ENSRNOG00000005111
ENSG00000224389,ENSRNOG00000030729
ENSG00000224389,ENSRNOG00000047657
ENSG00000224389,ENSRNOG00000000443
ENSG00000101746,ENSRNOG00000014775
ENSG00000115423,ENSRNOG00000015581
ENSG00000184838,ENSRNOG00000019744
ENSG00000165506,ENSRNOG00000028155
ENSG00000145782,ENSRNOG00000000157
ENSG00000115286,ENSRNOG00000024568
ENSG00000073578,ENSRNOG00000013331
ENSG00000197632,ENSRNOG00000002460
ENSG00000273173,ENSRNOG00000054391
ENSG00000273173,ENSRNOG00000022595
ENSG00000127184,ENSRNOG00000030237
ENSG00000135355,ENSRNOG00000006478
ENSG00000137965,ENSRNOG00000022218
ENSG00000112655,ENSRNOG00000039976
ENSG00000215612,ENSRNOG00000009154
ENSG00000099864,ENSRNOG00000009760
ENSG00000177879,ENSRNOG00000003829
ENSG00000114062,ENSRNOG00000015734
ENSG00000089916,ENSRNOG00000010227
ENSG00000095203,ENSRNOG00000056550
ENSG00000198053,ENSRNOG00000004763
ENSG00000198053,ENSRNOG00000046941
ENSG00000198053,ENSRNOG00000031024
ENSG00000198053,ENSRNOG00000053292
ENSG00000198053,ENSRNOG00000032580
ENSG00000198053,ENSRNOG00000043478
ENSG00000281883,ENSRNOG00000022094
ENSG00000173338,ENSRNOG00000020784
ENSG00000151773,ENSRNOG00000042404
ENSG00000242550,ENSRNOG00000002417
ENSG00000107864,ENSRNOG00000020689
ENSG00000232268,ENSRNOG00000047148
ENSG00000270800,ENSRNOG00000049099
ENSG00000126522,ENSRNOG00000000903
ENSG00000074755,ENSRNOG00000024535
ENSG00000020922,ENSRNOG00000009506
ENSG00000125879,ENSRNOG00000028721
ENSG00000211802,ENSRNOG00000055238
ENSG00000063438,ENSRNOG00000014721
ENSG00000273703,ENSRNOG00000059949
ENSG00000197616,ENSRNOG00000025757
ENSG00000179630,ENSRNOG00000022094
ENSG00000211803,ENSRNOG00000055402
ENSG00000211803,ENSRNOG00000049928
ENSG00000211803,ENSRNOG00000061833
ENSG00000211803,ENSRNOG00000059022
ENSG00000211803,ENSRNOG00000053459
ENSG00000211803,ENSRNOG00000049482
ENSG00000211803,ENSRNOG00000054909
ENSG00000211803,ENSRNOG00000051728
ENSG00000211803,ENSRNOG00000053359
ENSG00000211803,ENSRNOG00000057857
ENSG00000211803,ENSRNOG00000054992
ENSG00000211803,ENSRNOG00000049030
ENSG00000211803,ENSRNOG00000050394
ENSG00000211803,ENSRNOG00000046417
ENSG00000211803,ENSRNOG00000048707
ENSG00000206127,ENSRNOG00000050262
ENSG00000275379,ENSRNOG00000046144
ENSG00000167654,ENSRNOG00000020407
ENSG00000184357,ENSRNOG00000060355
ENSG00000286001,ENSRNOG00000013331
ENSG00000169857,ENSRNOG00000006419
ENSG00000204659,ENSRNOG00000003395
ENSG00000137265,ENSRNOG00000061070
ENSG00000124203,ENSRNOG00000024693
ENSG00000167461,ENSRNOG00000014621
ENSG00000136731,ENSRNOG00000014901
ENSG00000078295,ENSRNOG00000032150
ENSG00000184984,ENSRNOG00000006397
ENSG00000126870,ENSRNOG00000004520
ENSG00000198862,ENSRNOG00000001602
ENSG00000125851,ENSRNOG00000005438
ENSG00000112182,ENSRNOG00000006170
ENSG00000136770,ENSRNOG00000000150
ENSG00000196535,ENSRNOG00000033101
ENSG00000112186,ENSRNOG00000043350
ENSG00000272325,ENSRNOG00000061176
ENSG00000151388,ENSRNOG00000018865
ENSG00000036565,ENSRNOG00000011992
ENSG00000178343,ENSRNOG00000025670
ENSG00000100605,ENSRNOG00000008051
ENSG00000196684,ENSRNOG00000023614
ENSG00000164318,ENSRNOG00000012058
ENSG00000181867,ENSRNOG00000014988
ENSG00000099812,ENSRNOG00000010423
ENSG00000165970,ENSRNOG00000031662
ENSG00000142733,ENSRNOG00000008936
ENSG00000276566,ENSRNOG00000061431
ENSG00000276566,ENSRNOG00000056290
ENSG00000276566,ENSRNOG00000056052
ENSG00000276566,ENSRNOG00000054828
ENSG00000276566,ENSRNOG00000051739
ENSG00000112039,ENSRNOG00000000504
ENSG00000197816,ENSRNOG00000010412
ENSG00000278857,ENSRNOG00000061431
ENSG00000278857,ENSRNOG00000056290
ENSG00000278857,ENSRNOG00000056052
ENSG00000278857,ENSRNOG00000054828
ENSG00000278857,ENSRNOG00000051739
ENSG00000116497,ENSRNOG00000007099
ENSG00000211633,ENSRNOG00000061431
ENSG00000211633,ENSRNOG00000056290
ENSG00000211633,ENSRNOG00000056052
ENSG00000211633,ENSRNOG00000054828
ENSG00000211633,ENSRNOG00000051739
ENSG00000177432,ENSRNOG00000007808
ENSG00000151304,ENSRNOG00000014808
ENSG00000138641,ENSRNOG00000007304
ENSG00000150907,ENSRNOG00000013397
ENSG00000113083,ENSRNOG00000014426
ENSG00000171408,ENSRNOG00000013436
ENSG00000186204,ENSRNOG00000009597
ENSG00000139668,ENSRNOG00000010042
ENSG00000106144,ENSRNOG00000016707
ENSG00000134684,ENSRNOG00000007213
ENSG00000170476,ENSRNOG00000022009
ENSG00000219607,ENSRNOG00000016222
ENSG00000130363,ENSRNOG00000018762
ENSG00000127946,ENSRNOG00000001448
ENSG00000186009,ENSRNOG00000018543
ENSG00000146477,ENSRNOG00000022946
ENSG00000143590,ENSRNOG00000057322
ENSG00000167333,ENSRNOG00000047229
ENSG00000101327,ENSRNOG00000026036
ENSG00000181215,ENSRNOG00000038427
ENSG00000287542,ENSRNOG00000007304
ENSG00000121691,ENSRNOG00000008364
ENSG00000152969,ENSRNOG00000004998
ENSG00000243364,ENSRNOG00000020588
ENSG00000140521,ENSRNOG00000032293
ENSG00000145996,ENSRNOG00000018381
ENSG00000188112,ENSRNOG00000015297
ENSG00000167525,ENSRNOG00000023381
ENSG00000124205,ENSRNOG00000007477
ENSG00000105401,ENSRNOG00000033426
ENSG00000163001,ENSRNOG00000003901
ENSG00000257524,ENSRNOG00000046984
ENSG00000164691,ENSRNOG00000018915
ENSG00000142484,ENSRNOG00000019510
ENSG00000100104,ENSRNOG00000000662
ENSG00000072121,ENSRNOG00000059875
ENSG00000065989,ENSRNOG00000020828
ENSG00000142599,ENSRNOG00000017940
ENSG00000197614,ENSRNOG00000015505
ENSG00000073598,ENSRNOG00000008264
ENSG00000130762,ENSRNOG00000046803
ENSG00000100109,ENSRNOG00000000663
ENSG00000132664,ENSRNOG00000007548
ENSG00000111262,ENSRNOG00000019750
ENSG00000265808,ENSRNOG00000018673
ENSG00000124275,ENSRNOG00000017826
ENSG00000249319,ENSRNOG00000000903
ENSG00000073536,ENSRNOG00000008287
ENSG00000241258,ENSRNOG00000000901
ENSG00000145217,ENSRNOG00000000041
ENSG00000132872,ENSRNOG00000017333
ENSG00000132383,ENSRNOG00000003123
ENSG00000127415,ENSRNOG00000000043
ENSG00000181649,ENSRNOG00000020614
ENSG00000229924,ENSRNOG00000056563
ENSG00000134153,ENSRNOG00000005884
ENSG00000100351,ENSRNOG00000018316
ENSG00000119655,ENSRNOG00000012062
ENSG00000041353,ENSRNOG00000012176
ENSG00000101347,ENSRNOG00000006418
ENSG00000186532,ENSRNOG00000026783
ENSG00000198755,ENSRNOG00000000505
ENSG00000242580,ENSRNOG00000061431
ENSG00000242580,ENSRNOG00000056290
ENSG00000242580,ENSRNOG00000056052
ENSG00000242580,ENSRNOG00000054828
ENSG00000242580,ENSRNOG00000051739
ENSG00000239819,ENSRNOG00000061431
ENSG00000239819,ENSRNOG00000056290
ENSG00000239819,ENSRNOG00000056052
ENSG00000239819,ENSRNOG00000054828
ENSG00000239819,ENSRNOG00000051739
ENSG00000070669,ENSRNOG00000007546
ENSG00000258223,ENSRNOG00000013132
ENSG00000156049,ENSRNOG00000014840
ENSG00000155304,ENSRNOG00000060979
ENSG00000163293,ENSRNOG00000025882
ENSG00000164175,ENSRNOG00000018759
ENSG00000101109,ENSRNOG00000013529
ENSG00000124279,ENSRNOG00000027422
ENSG00000276581,ENSRNOG00000018202
ENSG00000145214,ENSRNOG00000024112
ENSG00000164188,ENSRNOG00000052173
ENSG00000139988,ENSRNOG00000056553
ENSG00000259288,ENSRNOG00000007906
ENSG00000171942,ENSRNOG00000046735
