Gene stable ID,Rat gene stable ID
ENSMUSG00000079410,ENSRNOG00000029659
ENSMUSG00000079410,ENSRNOG00000049939
ENSMUSG00000079410,ENSRNOG00000045737
ENSMUSG00000079410,ENSRNOG00000049069
ENSMUSG00000079410,ENSRNOG00000047003
ENSMUSG00000079410,ENSRNOG00000033341
ENSMUSG00000079410,ENSRNOG00000048486
ENSMUSG00000079410,ENSRNOG00000048686
ENSMUSG00000029602,ENSRNOG00000001374
ENSMUSG00000057135,ENSRNOG00000037409
ENSMUSG00000105393,ENSRNOG00000061789
ENSMUSG00000105393,ENSRNOG00000052737
ENSMUSG00000105393,ENSRNOG00000060389
ENSMUSG00000105393,ENSRNOG00000052759
ENSMUSG00000031132,ENSRNOG00000000871
ENSMUSG00000022540,ENSRNOG00000003125
ENSMUSG00000022686,ENSRNOG00000046258
ENSMUSG00000068877,ENSRNOG00000053812
ENSMUSG00000068877,ENSRNOG00000047158
ENSMUSG00000094066,ENSRNOG00000042596
ENSMUSG00000020642,ENSRNOG00000007370
ENSMUSG00000095689,ENSRNOG00000046681
ENSMUSG00000095689,ENSRNOG00000046187
ENSMUSG00000095689,ENSRNOG00000048543
ENSMUSG00000095689,ENSRNOG00000060016
ENSMUSG00000095689,ENSRNOG00000060582
ENSMUSG00000095689,ENSRNOG00000061290
ENSMUSG00000095689,ENSRNOG00000046089
ENSMUSG00000095689,ENSRNOG00000055146
ENSMUSG00000095689,ENSRNOG00000048099
ENSMUSG00000095689,ENSRNOG00000051485
ENSMUSG00000095689,ENSRNOG00000045549
ENSMUSG00000023262,ENSRNOG00000011189
ENSMUSG00000076778,ENSRNOG00000055238
ENSMUSG00000036181,ENSRNOG00000054978
ENSMUSG00000062794,ENSRNOG00000055496
ENSMUSG00000026816,ENSRNOG00000010981
ENSMUSG00000054958,ENSRNOG00000015283
ENSMUSG00000071452,ENSRNOG00000022139
ENSMUSG00000028156,ENSRNOG00000052343
ENSMUSG00000068740,ENSRNOG00000020058
ENSMUSG00000069310,ENSRNOG00000053155
ENSMUSG00000045193,ENSRNOG00000015999
ENSMUSG00000099398,ENSRNOG00000025805
ENSMUSG00000031093,ENSRNOG00000013321
ENSMUSG00000024795,ENSRNOG00000018929
ENSMUSG00000071613,ENSRNOG00000027431
ENSMUSG00000071613,ENSRNOG00000049881
ENSMUSG00000071613,ENSRNOG00000031939
ENSMUSG00000071613,ENSRNOG00000046536
ENSMUSG00000071613,ENSRNOG00000046498
ENSMUSG00000071613,ENSRNOG00000047581
ENSMUSG00000071613,ENSRNOG00000049435
ENSMUSG00000071613,ENSRNOG00000049503
ENSMUSG00000071613,ENSRNOG00000046855
ENSMUSG00000071613,ENSRNOG00000046132
ENSMUSG00000071613,ENSRNOG00000046576
ENSMUSG00000071613,ENSRNOG00000047075
ENSMUSG00000071613,ENSRNOG00000046623
ENSMUSG00000071613,ENSRNOG00000047912
ENSMUSG00000071613,ENSRNOG00000029659
ENSMUSG00000071613,ENSRNOG00000049939
ENSMUSG00000071613,ENSRNOG00000045737
ENSMUSG00000071613,ENSRNOG00000049069
ENSMUSG00000071613,ENSRNOG00000047003
ENSMUSG00000071613,ENSRNOG00000033341
ENSMUSG00000071613,ENSRNOG00000048486
ENSMUSG00000071613,ENSRNOG00000048686
ENSMUSG00000033499,ENSRNOG00000015888
ENSMUSG00000038984,ENSRNOG00000006278
ENSMUSG00000095854,ENSRNOG00000055402
ENSMUSG00000095854,ENSRNOG00000049928
ENSMUSG00000095854,ENSRNOG00000061833
ENSMUSG00000095854,ENSRNOG00000059022
ENSMUSG00000095854,ENSRNOG00000053459
ENSMUSG00000095854,ENSRNOG00000049482
ENSMUSG00000095854,ENSRNOG00000054909
ENSMUSG00000095854,ENSRNOG00000051728
ENSMUSG00000095854,ENSRNOG00000053359
ENSMUSG00000095854,ENSRNOG00000057857
ENSMUSG00000095854,ENSRNOG00000054992
ENSMUSG00000095854,ENSRNOG00000049030
ENSMUSG00000095854,ENSRNOG00000050394
ENSMUSG00000095854,ENSRNOG00000046417
ENSMUSG00000095854,ENSRNOG00000048707
ENSMUSG00000075425,ENSRNOG00000050262
ENSMUSG00000019772,ENSRNOG00000018808
ENSMUSG00000028883,ENSRNOG00000023337
ENSMUSG00000030510,ENSRNOG00000013823
ENSMUSG00000071014,ENSRNOG00000024539
ENSMUSG00000069053,ENSRNOG00000052326
ENSMUSG00000022681,ENSRNOG00000051382
ENSMUSG00000024959,ENSRNOG00000021147
ENSMUSG00000038665,ENSRNOG00000026705
ENSMUSG00000027770,ENSRNOG00000014599
ENSMUSG00000045246,ENSRNOG00000015746
ENSMUSG00000036822,ENSRNOG00000006485
ENSMUSG00000019146,ENSRNOG00000006226
ENSMUSG00000005718,ENSRNOG00000005227
ENSMUSG00000035126,ENSRNOG00000006999
ENSMUSG00000073724,ENSRNOG00000047341
ENSMUSG00000007458,ENSRNOG00000059373
ENSMUSG00000007458,ENSRNOG00000014992
ENSMUSG00000095294,ENSRNOG00000059091
ENSMUSG00000020286,ENSRNOG00000051590
ENSMUSG00000031461,ENSRNOG00000011754
ENSMUSG00000047989,ENSRNOG00000016532
ENSMUSG00000028885,ENSRNOG00000042326
ENSMUSG00000028528,ENSRNOG00000052887
ENSMUSG00000094914,ENSRNOG00000049773
ENSMUSG00000094914,ENSRNOG00000046466
ENSMUSG00000094914,ENSRNOG00000046957
ENSMUSG00000094914,ENSRNOG00000048128
ENSMUSG00000094914,ENSRNOG00000048115
ENSMUSG00000094914,ENSRNOG00000047797
ENSMUSG00000094914,ENSRNOG00000047570
ENSMUSG00000094914,ENSRNOG00000049108
ENSMUSG00000094914,ENSRNOG00000050808
ENSMUSG00000094914,ENSRNOG00000050740
ENSMUSG00000094914,ENSRNOG00000046943
ENSMUSG00000094914,ENSRNOG00000049342
ENSMUSG00000094914,ENSRNOG00000052851
ENSMUSG00000094914,ENSRNOG00000049553
ENSMUSG00000094914,ENSRNOG00000049182
ENSMUSG00000094914,ENSRNOG00000048328
ENSMUSG00000094914,ENSRNOG00000046197
ENSMUSG00000094914,ENSRNOG00000048413
ENSMUSG00000094914,ENSRNOG00000047938
ENSMUSG00000094914,ENSRNOG00000046646
ENSMUSG00000094914,ENSRNOG00000047444
ENSMUSG00000094914,ENSRNOG00000046956
ENSMUSG00000032454,ENSRNOG00000013932
ENSMUSG00000030822,ENSRNOG00000018518
ENSMUSG00000032744,ENSRNOG00000015318
ENSMUSG00000019863,ENSRNOG00000026049
ENSMUSG00000086022,ENSRNOG00000049271
ENSMUSG00000024672,ENSRNOG00000020953
ENSMUSG00000073723,ENSRNOG00000047341
ENSMUSG00000096039,ENSRNOG00000027431
ENSMUSG00000096039,ENSRNOG00000049881
ENSMUSG00000096039,ENSRNOG00000031939
ENSMUSG00000096039,ENSRNOG00000046536
ENSMUSG00000096039,ENSRNOG00000046498
ENSMUSG00000096039,ENSRNOG00000047581
ENSMUSG00000096039,ENSRNOG00000049435
ENSMUSG00000096039,ENSRNOG00000049503
ENSMUSG00000096039,ENSRNOG00000046855
ENSMUSG00000096039,ENSRNOG00000046132
ENSMUSG00000096039,ENSRNOG00000046576
ENSMUSG00000096039,ENSRNOG00000047075
ENSMUSG00000096039,ENSRNOG00000046623
ENSMUSG00000096039,ENSRNOG00000047912
ENSMUSG00000096039,ENSRNOG00000029659
ENSMUSG00000096039,ENSRNOG00000049939
ENSMUSG00000096039,ENSRNOG00000045737
ENSMUSG00000096039,ENSRNOG00000049069
ENSMUSG00000096039,ENSRNOG00000047003
ENSMUSG00000096039,ENSRNOG00000033341
ENSMUSG00000096039,ENSRNOG00000048486
ENSMUSG00000096039,ENSRNOG00000048686
ENSMUSG00000023336,ENSRNOG00000015904
ENSMUSG00000028609,ENSRNOG00000012778
ENSMUSG00000024958,ENSRNOG00000021145
ENSMUSG00000101337,ENSRNOG00000060984
ENSMUSG00000114797,ENSRNOG00000012644
ENSMUSG00000040618,ENSRNOG00000018536
ENSMUSG00000061650,ENSRNOG00000053961
ENSMUSG00000009563,ENSRNOG00000022514
ENSMUSG00000079409,ENSRNOG00000027431
ENSMUSG00000079409,ENSRNOG00000049881
ENSMUSG00000079409,ENSRNOG00000031939
ENSMUSG00000079409,ENSRNOG00000046536
ENSMUSG00000079409,ENSRNOG00000046498
ENSMUSG00000079409,ENSRNOG00000047581
ENSMUSG00000079409,ENSRNOG00000049435
ENSMUSG00000079409,ENSRNOG00000049503
ENSMUSG00000079409,ENSRNOG00000046855
ENSMUSG00000079409,ENSRNOG00000046132
ENSMUSG00000079409,ENSRNOG00000046576
ENSMUSG00000079409,ENSRNOG00000047075
ENSMUSG00000079409,ENSRNOG00000046623
ENSMUSG00000079409,ENSRNOG00000047912
ENSMUSG00000079409,ENSRNOG00000029659
ENSMUSG00000079409,ENSRNOG00000049939
ENSMUSG00000079409,ENSRNOG00000045737
ENSMUSG00000079409,ENSRNOG00000049069
ENSMUSG00000079409,ENSRNOG00000047003
ENSMUSG00000079409,ENSRNOG00000033341
ENSMUSG00000079409,ENSRNOG00000048486
ENSMUSG00000079409,ENSRNOG00000048686
ENSMUSG00000022130,ENSRNOG00000009661
ENSMUSG00000093939,ENSRNOG00000047226
ENSMUSG00000093939,ENSRNOG00000053763
ENSMUSG00000093939,ENSRNOG00000046840
ENSMUSG00000093939,ENSRNOG00000061036
ENSMUSG00000093939,ENSRNOG00000046567
ENSMUSG00000093939,ENSRNOG00000047274
ENSMUSG00000093939,ENSRNOG00000052896
ENSMUSG00000093939,ENSRNOG00000059778
ENSMUSG00000093939,ENSRNOG00000054804
ENSMUSG00000070639,ENSRNOG00000002129
ENSMUSG00000049892,ENSRNOG00000003348
ENSMUSG00000075377,ENSRNOG00000007986
ENSMUSG00000094307,ENSRNOG00000030417
ENSMUSG00000041556,ENSRNOG00000009409
ENSMUSG00000027677,ENSRNOG00000011261
ENSMUSG00000035451,ENSRNOG00000009284
ENSMUSG00000096129,ENSRNOG00000046681
ENSMUSG00000096129,ENSRNOG00000046187
ENSMUSG00000096129,ENSRNOG00000048543
ENSMUSG00000096129,ENSRNOG00000060016
ENSMUSG00000096129,ENSRNOG00000060582
ENSMUSG00000096129,ENSRNOG00000061290
ENSMUSG00000096129,ENSRNOG00000046089
ENSMUSG00000096129,ENSRNOG00000055146
ENSMUSG00000096129,ENSRNOG00000048099
ENSMUSG00000096129,ENSRNOG00000051485
ENSMUSG00000096129,ENSRNOG00000045549
ENSMUSG00000042197,ENSRNOG00000012718
ENSMUSG00000049902,ENSRNOG00000042206
ENSMUSG00000039021,ENSRNOG00000050650
ENSMUSG00000095495,ENSRNOG00000049773
ENSMUSG00000095495,ENSRNOG00000046466
ENSMUSG00000095495,ENSRNOG00000046957
ENSMUSG00000095495,ENSRNOG00000048128
ENSMUSG00000095495,ENSRNOG00000048115
ENSMUSG00000095495,ENSRNOG00000047797
ENSMUSG00000095495,ENSRNOG00000047570
ENSMUSG00000095495,ENSRNOG00000049108
ENSMUSG00000095495,ENSRNOG00000050808
ENSMUSG00000095495,ENSRNOG00000050740
ENSMUSG00000095495,ENSRNOG00000046943
ENSMUSG00000095495,ENSRNOG00000049342
ENSMUSG00000095495,ENSRNOG00000052851
ENSMUSG00000095495,ENSRNOG00000049553
ENSMUSG00000095495,ENSRNOG00000049182
ENSMUSG00000095495,ENSRNOG00000048328
ENSMUSG00000095495,ENSRNOG00000046197
ENSMUSG00000095495,ENSRNOG00000048413
ENSMUSG00000095495,ENSRNOG00000047938
ENSMUSG00000095495,ENSRNOG00000046646
ENSMUSG00000095495,ENSRNOG00000047444
ENSMUSG00000095495,ENSRNOG00000046956
ENSMUSG00000021598,ENSRNOG00000017150
ENSMUSG00000075330,ENSRNOG00000038119
ENSMUSG00000094607,ENSRNOG00000046681
ENSMUSG00000094607,ENSRNOG00000046187
ENSMUSG00000094607,ENSRNOG00000048543
ENSMUSG00000094607,ENSRNOG00000060016
ENSMUSG00000094607,ENSRNOG00000060582
ENSMUSG00000094607,ENSRNOG00000061290
ENSMUSG00000094607,ENSRNOG00000046089
ENSMUSG00000094607,ENSRNOG00000055146
ENSMUSG00000094607,ENSRNOG00000048099
ENSMUSG00000094607,ENSRNOG00000051485
ENSMUSG00000094607,ENSRNOG00000045549
ENSMUSG00000094596,ENSRNOG00000030417
ENSMUSG00000078198,ENSRNOG00000031763
ENSMUSG00000078198,ENSRNOG00000030460
ENSMUSG00000101750,ENSRNOG00000048858
ENSMUSG00000101750,ENSRNOG00000046425
ENSMUSG00000021638,ENSRNOG00000018297
ENSMUSG00000057880,ENSRNOG00000002636
ENSMUSG00000094758,ENSRNOG00000055238
ENSMUSG00000095560,ENSRNOG00000055402
ENSMUSG00000095560,ENSRNOG00000049928
ENSMUSG00000095560,ENSRNOG00000061833
ENSMUSG00000095560,ENSRNOG00000059022
ENSMUSG00000095560,ENSRNOG00000053459
ENSMUSG00000095560,ENSRNOG00000049482
ENSMUSG00000095560,ENSRNOG00000054909
ENSMUSG00000095560,ENSRNOG00000051728
ENSMUSG00000095560,ENSRNOG00000053359
ENSMUSG00000095560,ENSRNOG00000057857
ENSMUSG00000095560,ENSRNOG00000054992
ENSMUSG00000095560,ENSRNOG00000049030
ENSMUSG00000095560,ENSRNOG00000050394
ENSMUSG00000095560,ENSRNOG00000046417
ENSMUSG00000095560,ENSRNOG00000048707
ENSMUSG00000022561,ENSRNOG00000029280
ENSMUSG00000028089,ENSRNOG00000017669
ENSMUSG00000028950,ENSRNOG00000009708
ENSMUSG00000031727,ENSRNOG00000014505
ENSMUSG00000020523,ENSRNOG00000002423
ENSMUSG00000028295,ENSRNOG00000023035
ENSMUSG00000069806,ENSRNOG00000056257
ENSMUSG00000035778,ENSRNOG00000019179
ENSMUSG00000020090,ENSRNOG00000000559
ENSMUSG00000020436,ENSRNOG00000003241
ENSMUSG00000021023,ENSRNOG00000007043
ENSMUSG00000100923,ENSRNOG00000048858
ENSMUSG00000100923,ENSRNOG00000046425
ENSMUSG00000008958,ENSRNOG00000021081
ENSMUSG00000044847,ENSRNOG00000005450
ENSMUSG00000040687,ENSRNOG00000012568
ENSMUSG00000031565,ENSRNOG00000016050
ENSMUSG00000021765,ENSRNOG00000011631
ENSMUSG00000094273,ENSRNOG00000030417
ENSMUSG00000043008,ENSRNOG00000001908
ENSMUSG00000031101,ENSRNOG00000004409
ENSMUSG00000033963,ENSRNOG00000010177
ENSMUSG00000062329,ENSRNOG00000028108
ENSMUSG00000061414,ENSRNOG00000053449
ENSMUSG00000031918,ENSRNOG00000005923
ENSMUSG00000053395,ENSRNOG00000057848
ENSMUSG00000058145,ENSRNOG00000037080
ENSMUSG00000034023,ENSRNOG00000061085
ENSMUSG00000063895,ENSRNOG00000012644
ENSMUSG00000079534,ENSRNOG00000046157
ENSMUSG00000079534,ENSRNOG00000047724
ENSMUSG00000026751,ENSRNOG00000012682
ENSMUSG00000057726,ENSRNOG00000022139
ENSMUSG00000049659,ENSRNOG00000005411
ENSMUSG00000028807,ENSRNOG00000008300
ENSMUSG00000029766,ENSRNOG00000027055
ENSMUSG00000025043,ENSRNOG00000024138
ENSMUSG00000049093,ENSRNOG00000007544
ENSMUSG00000058643,ENSRNOG00000052999
ENSMUSG00000058643,ENSRNOG00000050134
ENSMUSG00000058643,ENSRNOG00000059734
ENSMUSG00000058643,ENSRNOG00000032131
ENSMUSG00000058643,ENSRNOG00000054246
ENSMUSG00000058643,ENSRNOG00000049674
ENSMUSG00000058643,ENSRNOG00000039860
ENSMUSG00000058643,ENSRNOG00000047982
ENSMUSG00000058643,ENSRNOG00000042971
ENSMUSG00000058643,ENSRNOG00000045837
ENSMUSG00000058643,ENSRNOG00000046751
ENSMUSG00000058643,ENSRNOG00000058276
ENSMUSG00000058643,ENSRNOG00000033874
ENSMUSG00000058643,ENSRNOG00000047845
ENSMUSG00000058643,ENSRNOG00000051666
ENSMUSG00000058643,ENSRNOG00000026262
ENSMUSG00000058643,ENSRNOG00000057212
ENSMUSG00000058643,ENSRNOG00000049312
ENSMUSG00000058643,ENSRNOG00000046212
ENSMUSG00000058643,ENSRNOG00000048976
ENSMUSG00000058643,ENSRNOG00000060995
ENSMUSG00000058643,ENSRNOG00000050034
ENSMUSG00000058643,ENSRNOG00000049468
ENSMUSG00000058643,ENSRNOG00000058517
ENSMUSG00000058643,ENSRNOG00000055892
ENSMUSG00000058643,ENSRNOG00000048796
ENSMUSG00000058643,ENSRNOG00000049187
ENSMUSG00000058643,ENSRNOG00000047861
ENSMUSG00000058643,ENSRNOG00000053751
ENSMUSG00000058643,ENSRNOG00000060419
ENSMUSG00000058643,ENSRNOG00000029323
ENSMUSG00000058643,ENSRNOG00000060719
ENSMUSG00000058643,ENSRNOG00000050237
ENSMUSG00000058643,ENSRNOG00000055757
ENSMUSG00000058643,ENSRNOG00000049890
ENSMUSG00000058643,ENSRNOG00000052028
ENSMUSG00000058643,ENSRNOG00000058047
ENSMUSG00000058643,ENSRNOG00000061644
ENSMUSG00000000301,ENSRNOG00000054423
ENSMUSG00000021983,ENSRNOG00000008053
ENSMUSG00000061584,ENSRNOG00000048571
ENSMUSG00000061584,ENSRNOG00000050591
ENSMUSG00000033006,ENSRNOG00000011305
ENSMUSG00000035151,ENSRNOG00000028176
ENSMUSG00000035151,ENSRNOG00000011225
ENSMUSG00000030350,ENSRNOG00000053804
ENSMUSG00000026872,ENSRNOG00000004677
ENSMUSG00000052566,ENSRNOG00000003682
ENSMUSG00000075031,ENSRNOG00000059949
ENSMUSG00000057572,ENSRNOG00000008226
ENSMUSG00000009646,ENSRNOG00000046619
ENSMUSG00000066196,ENSRNOG00000032539
ENSMUSG00000025899,ENSRNOG00000024525
ENSMUSG00000043441,ENSRNOG00000014793
ENSMUSG00000019773,ENSRNOG00000024077
ENSMUSG00000014725,ENSRNOG00000014518
ENSMUSG00000064037,ENSRNOG00000004941
ENSMUSG00000026085,ENSRNOG00000018534
ENSMUSG00000026085,ENSRNOG00000047233
ENSMUSG00000029319,ENSRNOG00000002194
ENSMUSG00000049950,ENSRNOG00000038025
ENSMUSG00000029790,ENSRNOG00000010950
ENSMUSG00000038319,ENSRNOG00000009872
ENSMUSG00000021022,ENSRNOG00000023591
ENSMUSG00000095275,ENSRNOG00000048505
ENSMUSG00000095275,ENSRNOG00000048104
ENSMUSG00000095275,ENSRNOG00000049710
ENSMUSG00000025758,ENSRNOG00000011654
ENSMUSG00000046432,ENSRNOG00000028822
ENSMUSG00000029369,ENSRNOG00000002878
ENSMUSG00000095768,ENSRNOG00000048505
ENSMUSG00000095768,ENSRNOG00000048104
ENSMUSG00000095768,ENSRNOG00000049710
ENSMUSG00000055748,ENSRNOG00000054576
ENSMUSG00000071379,ENSRNOG00000005492
ENSMUSG00000025437,ENSRNOG00000011294
ENSMUSG00000042055,ENSRNOG00000020430
ENSMUSG00000027673,ENSRNOG00000011949
ENSMUSG00000095190,ENSRNOG00000028913
ENSMUSG00000094284,ENSRNOG00000048505
ENSMUSG00000094284,ENSRNOG00000048104
ENSMUSG00000094284,ENSRNOG00000049710
ENSMUSG00000034345,ENSRNOG00000018007
ENSMUSG00000034345,ENSRNOG00000052193
ENSMUSG00000091638,ENSRNOG00000048505
ENSMUSG00000091638,ENSRNOG00000048104
ENSMUSG00000091638,ENSRNOG00000049710
ENSMUSG00000036893,ENSRNOG00000007242
ENSMUSG00000029998,ENSRNOG00000016704
ENSMUSG00000094196,ENSRNOG00000048840
ENSMUSG00000041544,ENSRNOG00000026447
ENSMUSG00000015501,ENSRNOG00000011015
ENSMUSG00000054293,ENSRNOG00000037838
ENSMUSG00000004268,ENSRNOG00000012828
ENSMUSG00000094085,ENSRNOG00000048505
ENSMUSG00000094085,ENSRNOG00000048104
ENSMUSG00000094085,ENSRNOG00000049710
ENSMUSG00000029138,ENSRNOG00000055899
ENSMUSG00000000420,ENSRNOG00000016207
ENSMUSG00000096225,ENSRNOG00000028348
ENSMUSG00000091435,ENSRNOG00000048505
ENSMUSG00000091435,ENSRNOG00000048104
ENSMUSG00000091435,ENSRNOG00000049710
ENSMUSG00000026644,ENSRNOG00000016480
ENSMUSG00000079350,ENSRNOG00000048840
ENSMUSG00000095973,ENSRNOG00000048505
ENSMUSG00000095973,ENSRNOG00000048104
ENSMUSG00000095973,ENSRNOG00000049710
ENSMUSG00000039936,ENSRNOG00000016846
ENSMUSG00000018604,ENSRNOG00000008706
ENSMUSG00000070690,ENSRNOG00000039504
ENSMUSG00000037833,ENSRNOG00000042623
ENSMUSG00000096737,ENSRNOG00000048505
ENSMUSG00000096737,ENSRNOG00000048104
ENSMUSG00000096737,ENSRNOG00000049710
ENSMUSG00000021384,ENSRNOG00000016525
ENSMUSG00000096644,ENSRNOG00000048840
ENSMUSG00000055746,ENSRNOG00000048840
ENSMUSG00000004270,ENSRNOG00000012269
ENSMUSG00000028470,ENSRNOG00000015866
ENSMUSG00000028218,ENSRNOG00000016338
ENSMUSG00000079349,ENSRNOG00000048840
ENSMUSG00000072568,ENSRNOG00000004744
ENSMUSG00000026014,ENSRNOG00000014722
ENSMUSG00000059429,ENSRNOG00000031763
ENSMUSG00000059429,ENSRNOG00000030460
ENSMUSG00000031333,ENSRNOG00000002790
ENSMUSG00000037531,ENSRNOG00000011639
ENSMUSG00000029993,ENSRNOG00000018410
ENSMUSG00000057402,ENSRNOG00000052118
ENSMUSG00000057402,ENSRNOG00000047829
ENSMUSG00000015093,ENSRNOG00000015184
ENSMUSG00000021943,ENSRNOG00000051993
ENSMUSG00000076432,ENSRNOG00000051650
ENSMUSG00000056608,ENSRNOG00000049302
ENSMUSG00000038760,ENSRNOG00000005048
ENSMUSG00000027671,ENSRNOG00000011553
ENSMUSG00000021550,ENSRNOG00000019232
ENSMUSG00000094589,ENSRNOG00000048505
ENSMUSG00000094589,ENSRNOG00000048104
ENSMUSG00000094589,ENSRNOG00000049710
ENSMUSG00000101389,ENSRNOG00000050024
ENSMUSG00000101389,ENSRNOG00000045611
ENSMUSG00000061462,ENSRNOG00000058068
ENSMUSG00000072625,ENSRNOG00000057751
ENSMUSG00000047037,ENSRNOG00000042702
ENSMUSG00000028780,ENSRNOG00000006526
ENSMUSG00000071359,ENSRNOG00000011114
ENSMUSG00000056919,ENSRNOG00000010608
ENSMUSG00000014504,ENSRNOG00000020204
ENSMUSG00000089694,ENSRNOG00000015763
ENSMUSG00000024675,ENSRNOG00000042133
ENSMUSG00000078213,ENSRNOG00000030417
ENSMUSG00000050050,ENSRNOG00000002204
ENSMUSG00000030629,ENSRNOG00000013506
ENSMUSG00000074170,ENSRNOG00000027724
ENSMUSG00000051397,ENSRNOG00000007740
ENSMUSG00000078815,ENSRNOG00000057852
ENSMUSG00000048450,ENSRNOG00000006876
ENSMUSG00000051262,ENSRNOG00000015763
ENSMUSG00000024421,ENSRNOG00000011300
ENSMUSG00000063275,ENSRNOG00000043192
ENSMUSG00000034342,ENSRNOG00000008444
ENSMUSG00000037490,ENSRNOG00000011161
ENSMUSG00000041534,ENSRNOG00000051911
ENSMUSG00000064225,ENSRNOG00000032374
ENSMUSG00000047617,ENSRNOG00000015294
ENSMUSG00000108948,ENSRNOG00000045907
ENSMUSG00000038594,ENSRNOG00000000414
ENSMUSG00000035057,ENSRNOG00000003695
ENSMUSG00000096691,ENSRNOG00000022955
ENSMUSG00000096691,ENSRNOG00000009146
ENSMUSG00000096691,ENSRNOG00000002641
ENSMUSG00000027957,ENSRNOG00000061832
ENSMUSG00000035431,ENSRNOG00000048145
ENSMUSG00000042506,ENSRNOG00000032492
ENSMUSG00000044519,ENSRNOG00000057542
ENSMUSG00000094860,ENSRNOG00000030417
ENSMUSG00000096373,ENSRNOG00000022955
ENSMUSG00000096373,ENSRNOG00000009146
ENSMUSG00000096373,ENSRNOG00000002641
ENSMUSG00000031133,ENSRNOG00000000869
ENSMUSG00000096743,ENSRNOG00000022955
ENSMUSG00000096743,ENSRNOG00000009146
ENSMUSG00000096743,ENSRNOG00000002641
ENSMUSG00000002428,ENSRNOG00000000082
ENSMUSG00000030214,ENSRNOG00000008933
ENSMUSG00000059087,ENSRNOG00000049967
ENSMUSG00000059087,ENSRNOG00000048643
ENSMUSG00000032083,ENSRNOG00000045679
ENSMUSG00000027676,ENSRNOG00000011440
ENSMUSG00000038583,ENSRNOG00000000413
ENSMUSG00000079494,ENSRNOG00000015768
ENSMUSG00000032267,ENSRNOG00000007325
ENSMUSG00000023159,ENSRNOG00000029485
ENSMUSG00000036985,ENSRNOG00000004581
ENSMUSG00000079495,ENSRNOG00000015763
ENSMUSG00000056673,ENSRNOG00000060496
ENSMUSG00000040715,ENSRNOG00000012274
ENSMUSG00000036622,ENSRNOG00000008052
ENSMUSG00000078515,ENSRNOG00000012274
ENSMUSG00000079258,ENSRNOG00000030682
ENSMUSG00000068947,ENSRNOG00000025721
ENSMUSG00000096596,ENSRNOG00000034290
ENSMUSG00000117789,ENSRNOG00000046904
ENSMUSG00000117789,ENSRNOG00000020110
ENSMUSG00000047379,ENSRNOG00000046904
ENSMUSG00000047379,ENSRNOG00000020110
ENSMUSG00000094219,ENSRNOG00000026086
ENSMUSG00000030423,ENSRNOG00000027646
ENSMUSG00000036111,ENSRNOG00000014629
ENSMUSG00000032053,ENSRNOG00000011500
ENSMUSG00000073016,ENSRNOG00000021552
ENSMUSG00000089911,ENSRNOG00000015502
ENSMUSG00000089911,ENSRNOG00000050407
ENSMUSG00000080268,ENSRNOG00000020117
ENSMUSG00000080268,ENSRNOG00000047683
ENSMUSG00000062115,ENSRNOG00000060615
ENSMUSG00000041328,ENSRNOG00000009891
ENSMUSG00000005873,ENSRNOG00000020167
ENSMUSG00000005628,ENSRNOG00000021088
ENSMUSG00000096714,ENSRNOG00000045692
ENSMUSG00000031255,ENSRNOG00000003526
ENSMUSG00000022200,ENSRNOG00000012186
ENSMUSG00000020462,ENSRNOG00000003901
ENSMUSG00000032380,ENSRNOG00000017332
ENSMUSG00000042997,ENSRNOG00000010843
ENSMUSG00000060126,ENSRNOG00000001049
ENSMUSG00000042102,ENSRNOG00000023588
ENSMUSG00000047822,ENSRNOG00000011490
ENSMUSG00000039967,ENSRNOG00000031031
ENSMUSG00000101874,ENSRNOG00000050601
ENSMUSG00000021573,ENSRNOG00000028261
ENSMUSG00000026883,ENSRNOG00000055226
ENSMUSG00000035653,ENSRNOG00000005550
ENSMUSG00000028246,ENSRNOG00000010106
ENSMUSG00000032198,ENSRNOG00000010652
ENSMUSG00000022577,ENSRNOG00000007334
ENSMUSG00000024833,ENSRNOG00000020906
ENSMUSG00000020538,ENSRNOG00000003463
ENSMUSG00000044244,ENSRNOG00000023214
ENSMUSG00000091204,ENSRNOG00000050100
ENSMUSG00000044499,ENSRNOG00000000605
ENSMUSG00000094010,ENSRNOG00000048505
ENSMUSG00000094010,ENSRNOG00000048104
ENSMUSG00000094010,ENSRNOG00000049710
ENSMUSG00000036990,ENSRNOG00000018477
ENSMUSG00000032412,ENSRNOG00000011501
ENSMUSG00000094493,ENSRNOG00000045631
ENSMUSG00000093986,ENSRNOG00000048505
ENSMUSG00000093986,ENSRNOG00000048104
ENSMUSG00000093986,ENSRNOG00000049710
ENSMUSG00000078735,ENSRNOG00000015068
ENSMUSG00000066030,ENSRNOG00000027142
ENSMUSG00000066030,ENSRNOG00000037039
ENSMUSG00000066030,ENSRNOG00000033000
ENSMUSG00000107573,ENSRNOG00000045932
ENSMUSG00000039013,ENSRNOG00000021474
ENSMUSG00000066197,ENSRNOG00000023863
ENSMUSG00000015757,ENSRNOG00000015552
ENSMUSG00000031583,ENSRNOG00000015440
ENSMUSG00000043633,ENSRNOG00000025453
ENSMUSG00000040706,ENSRNOG00000012315
ENSMUSG00000031889,ENSRNOG00000014668
ENSMUSG00000047702,ENSRNOG00000046072
